id,top_tier_site,site_parent_name,site_name,geo_waterbody
048fcdc4389d28b7f0e7002c8bc1bcaf,River Severn,Leigh Brook,Hopton Court,GB109054039930
0494e711c24f56ed8af33d8dc71baaec,TRENT,BRADWELL BROOK,Bradwell,GB104028057850
0496021bafbaa287a09f2ece14c6fa9d,Somerset Area,Main River Parrett,U/S Lopen Brook,GB108052015320
0496793a4f14b73546b68742c510c112,Isle of Wight,Lukely Brook,D/S of Westminster Mill,GB107101006250
049a9e66c1e08d46a290802251ad7bad,Mersey,River Tame,TATA05,GB112069064740
04ae4704234ec71cbfba897b7198c591,River Leven,Blelham Beck,DS Low Wray,GB112073071420
04b1cf01a9fbfeb477f11c540e77bba7,Thames,River Leach,Lechlade Mill,GB106039030040
04b71b061dde5dd8acb073630114c079,Weaver,River Wheelock,WH05,GB112068055380
04bc8f2032205cf8406245ac46143eb5,Eel Survey,Cripps River,Little Moor Bridge,GB108052021230
04c1ed68d88154f2879c6f67a817a59d,Lee,Ash,Hollycross Road,GB106038033290
04c2ba2e58ac309c08ffbd39c9a7f80e,River Eden,Heltondale Beck,"1104.35 Heltondale Beck, DS Keldhead.",GB102076071010
04cb3bddfda5b0c2468234ed78241b89,Coastal Streams,Westdowns Stream,Tregragon Farm,GB108049007090
04cf93d77a4f834fb156fd9935a2d7a9,Witham Catchment,South Forty Foot Drain,Dowsby Road,GB105030056640
04d5939f198669f49f2082a8746c9a36,River Aln,River Aln,Shipley burn at Aln Confluence,GB103022076350
04dc74907efd6d0c6c9e1fbfebfab0a4,RIVER TRENT,RIVER MANIFOLD,"Swainsley, Dovecote Pool",GB104028052890
04df3b3886b428ce166d03f217b44feb,Plym,Main Meavy,Gratton,GB108047003660
04f0923b13f2fdb01efe79fdb7d11414,RIVER TRENT,PLANTS BROOK,U/S Blackroot Pool,GB104028046860
04f0a65a2601918fe36f21c0c914eec3,River Ribble,Langden RSA/HMWB 2011 onwards,6L,GB112071065370
04f1c8ad599a44271576353863697028,River Severn,River Morda,DS WTW Outfall,""
04f1ce562cc4a8366be4057ed61efe7f,Warwickshire Avon,Warwickshire Avon,Twyning Green Fry Site,GB109054044403
04f29fb6edc9254cdcc3809687e41fee,River Ribble,Langden RSA/HMWB 2011 onwards,2L,GB112071065370
04fa0c8badc567720210956f0f4038f3,River Severn,West Brook,West Brook Farm,GB109054044510
04fce15987c9be1453172dc4f1a59fe1,Itchen,Itchen,Lower Bishopstoke Fishery,""
04fd17b390f8801bf85c31747d82d8dc,Hogsmill,Bonesgate at Ewell,Impact - D/S,GB106039017440
04fe9a291fc30931874b48323b4f8a6f,Plym,Smallhanger Brook,Furzeacre Bridge,GB108047003640
0500d607dcf5f129e7b0f8c4cad2027e,Lee,Lee Navigation,Hardmead (Amwell End),GB106038033240
0501879e1e647e96873bc0b17e949d26,Lee,Mimram,Codicote restoration middle fully quant,GB106038033270
0501974e9c6f4ca12f286110afe68b2d,River Ribble,Hareden RSA/HMWB 2011 onwards,17H,GB112071065370
05073f00adbb54a725f202da2a6bb052,Arun,River Kird,Wisborough Green,GB107041012300
0507c45f4346e0dec6bdacccbb14b2ca,Lincolnshire Lakes,Lincolnshire Lakes,Stickney Brick Pits,GB105030056460
0509581e61efb48cae75b9639363cf6a,Welland Catchment,Tinwell to Peakirk,Hudds Mill D/S Weir (main channel),GB105031050580
051a71e4951f188900d238c96efb1ada,Thames,Upper Thames,Godstow Weirpool,""
05223e35e622ea389a338327ff42bc30,Gowy,Hornsmill Brook,GWHO10,GB112068060330
0527cab5811ba5b65425f73d0902cdd2,Grand Union Canal,Grand Union Canal,Grafton Regis,GB105033038180
0528e4d84a691d0665e7c348dccef36e,Mersey,Whitewell Brook,WW06,GB112069064670
0528f7ce06940e53d8079e7b5b8341e8,Somerset Area,Halse Water,Wick Farm,GB108052021380
052d9b73d0fca5b94788aec70d6d01a1,River Wampool,River Wampool,"1442.70 U/s Wiza Bridge, Wiza Beck",GB102075073390
052ecbcdc96e17b688d8e4fef5e97cce,Thames,Filchampsted Brook,Farmoor - N/W of Reservoir,GB106039030210
0533bbf1bf786db59b0d34a9f5697ce5,River Swale tributaries,River Wiske,Wiske at Kirby Wiske,GB104027069530
0534cccfe74616b4db360ccfa7dae1f3,River Thames,Molesey - Teddington,Molesey Weir Pool,GB106039023232
05396b4d4c25356038bbeb7f9c7a2afb,Ouse,Ouse,Sheffield Bridge,GB107041012710
053d44f4293308c1f4d33eced44e85cc,River Ribble,Long Preston Beck,Bookil Gill Beck- Site 253,GB112071065600
053f552e7beb37ade6ec023fd63f1966,River Lune,River Lune,U/S Colls Ford at Tebay,GB112072071720
05436257a5ce06374dfb685b5fb30d67,Chelmer Catchment,River Wid (Main Reaches),Lawness Bridge,GB105037028670
05476996b50342aa6a387ce423843924,Coastal Streams,Skelton beck,Hagg Farm (U/S Minewater),""
054bd52c163f9c2dd2239a71482d5209,River Eden,Ullswater tributaries,"1200.00 Hartsop Hall, Kirkstone Beck",GB102076070700
054d690c1223fb5d11c7a7b3bf26dedc,RIVER ANKER,RIVER SENCE,Broom Hill Farm,GB104028046750
055091c7943f3f37d4bace21c458088e,Thames,Upper Thames,Northmoor Wier pool,GB106039030333
05586d31aff60ec6f20d5db788a302e7,River Tyne,Swin Burn,Swin Burn,GB103023074890
055a89f9f584eaa5ef34fad0f65e4e87,Bure catchment,Blackwater (Bure),Palgrave Farmhouse,GB105034055690
055c43e8397c9b40dd4dc5ecda9b5cd1,River Dearne catchment,Rons Cliff Dike,U/S confluence with Ochre Dike,GB104027063150
056194df3e86a59bd757b7041c960c0a,Warwickshire Avon,River Isbourne,d/s Postlip,GB109054039580
056ace139e2967a231980976dabfbb21,Hull and Humber Catchment,Elmswell Beck,Poundsworth,GB104026067080
056b82ed47e743b841d8269443ae4b1e,Hull and Humber Catchment,River Hull,"Whinhill, West Beck. 2002HULL/WR1",GB104026067080
0570d27a62af61d83000bf7464f8126a,RIVER TRENT,RIVER TAME,"Wednesbury, The Woods",""
057370ec81aeb1c25ef85431a92c2f42,River Eden,Haweswater Beck inc. Cawdale aka Howes Beck,1102.20 Cawdale Beck in Ireland Wood,GB102076071010
057410944744bd170d5ff5a477b4fc22,Darent,Cray,Maiden Lane,GB106040024150
0574f9ba01e68c299fc754b2bb3e14ed,Upper Ouse,Ouzel,U/s Billington,GB105033030510
0575f2bb893c951665fd3bd4e467d912,Thames,River Cherwell,Hampton Poyle to Gosford Weir,GB106039037430
05762dccae4496e7e4a013e43167dcc7,Adur,Cowfold Stream,Sheepfield Shaw,GB107041012260
05769b823f597ef24a07ace081611d15,Waveney catchment,Oulton Broad,253,GB105034045900
05798fa36e76f7b7b26dcd34a5933353,River Severn,Camlad,Whittery Bridge,GB109054049380
057f4bc52c04fe64113f9d381f351412,TRENT,LEEN,Grange Farm,""
058104722eb0e765b1286bac36ccca07,Warwickshire Avon,Bow Brook,Stonebow,GB109054043712
05827764c0b6f440a76ed278edcf9a37,Western Streams,Western Streams,Broad Rife,GB107041006580
0590700b1bd148b3c924d3fcc26fdba7,Exe,Main Culm,Uffculme (Sp),GB108045014970
059395ffe946904f61c4bf730ca1d51a,River Swale,River Swale,Baldersby,GB104027069590
0597c6e34dbe90d1560c8ab84f3f5da8,Looe,Main West Looe,Sowdens Bridge,GB108048002000
0598d0b74cf1f61d11b7f95a084811c3,River Lune,River Rawthey,Abbot Holme d/s River Dee,GB112072071710
059fa5b03bb85dd97ead4f0f05260257,River Ribble,Wymott Brook,H M Prison,GB112070064912
05a7b3a10972e31361d0651abd5ea356,Wye,Hindwell Brook / Summergil Brook,Little Brampton,GB109055041930
05acb37cfa89e77f2c61095a7a0c24dc,Blyth Catchment,River Wang,Wolsey Bridge Sluice,GB105035046300
05ae092d70efb4e46b0623de0d5d55a8,River Rother catchment,River Doe Lea,Stainsby Mill / Hardwick Hall,GB104027057290
05b09eaa1756b28ad7a5a5bfd6305936,River Ure,River Ure,Hewick Bridge (Boom boat),GB104027064160
05b19ed8f3ccc9336fe8dac30a34b7f8,River Eden,River Petteril,"1316.20 Wreay, River Petteril",GB102076074030
05b2e733d7a5252d3b3a8eaacc342bb6,Wirral,Dibbinsdale Brook,WRDI10,GB112068060270
05b4dc1578f194575c72fd09c5714816,River Severn,RIVER LEAM,Newbold Comyn Radford,GB109054044140
05ba3d9a5a3b3eb641490a88c0fa10f4,Upper Ouse,Padbury Brook,Twyford Mill,GB105033038210
05bf519bc8964f14b01e5d152ecd0758,Lee,Rib,Latchford flyfishers,""
05c0101d1200c2b749bb831ef31aa668,Thames,River Kennet,Upstream Padworth Bridge,""
05c6801fa70a178f33eb657000dc03b7,River Severn,River Stour (Worcestershire),Lower Illey,GB109054044750
05c9eabd20888b7ca47205864fbc4581,Lower Ouse,D/s Lt Ouse,Orchard House,GB105033043400
05cf91b232bac1cc1f0ac82523c56967,Bure catchment,Barton Broad margin,BM17,GB105034051330
05d000d338fa08f4170b0c9772233e40,River Severn,River Onny,Plowden - Red carded,GB109054044330
05d5c58f47eefe495e81920b51c0f2e0,Nene Catchment,Above Wellingborough,U/S Hardwater Lock,GB105032045050
05e1290bf98e399972db28395bf4b4d9,Border Esk,Wauchope Water,"2120.00 Near Hallcroft, Becks Burn",GB102077074570
05e20e52534cfdae3663592977226502,Wantsum,Wantsum,Reculver North Stream,GB107040019770
05e3d5fe95e8500ea1d96a1dcb0e23d8,Welland Catchment,Tinwell to Peakirk,D/S High Locks,GB105031050680
05e567d14b1e90059854eedf628a2b7f,River Thames,Desborough Cut,Desborough Cut 11a,""
05ea8602d779612ee2379f6f860ca4aa,River Ribble,Black Brook,Baggonley Lane,GB112070064951
05f131ab672cb89ea2e0144089c5e90e,Exe,Jackmoor Brook,d/s foot bridge (wfd)*,GB108045009080
05f48c8544506ffc00dc591b61c6af69,Bristol Avon Catchment,Hazel Brook,Penny Well,GB109053027530
05f79dc2b16db83f50cb90d4843bcc36,North East Eel Sites,River Wear,Cong Burn at Chester-Le-Street - Eel Site,GB103024077600
05ff342dfa448192ed9eabc0be59b272,River Ribble,Langden Brook,ptc Losterdale,GB112071065370
05ff693abe127c9fc0557dee9c019ae8,River Blyth,River Blyth,River Blyth at Plessey Farm,GB103022077050
0604e1ac036ee4998ce38765296e77e8,River Ribble,Giggleswick Beck aka Tems Beck,Giggleswick Beck ptc Ribble,GB112071065611
06052d3b81cf4dda939d1d396ec1f17c,Ouse,Glynde Reach,Upstream Beddingham,""
0606110cda3036ecda8ad605eecc6644,River Eden,Powmaughan,1184.00 DS road bridge -Waterloo Pub,GB102076073910
060d61dab5335893f78ba6b69cc2bb30,Thames,River Windrush,Worsham,GB106039030440
061317c562507dadcc6b5c1a8a4b80f7,Ouse,River Uck,Isfield Weir,GB107041012580
06143781ab1ca6c8e0a6dcf4a2276550,Thames,Oxfordshire Ray,Old River Ray - Oddington,GB106039030090
0614788c86c6d10dbe7ce42053b36353,River Severn,Pool Brook,Gilberts End Lane,GB109054039720
061e41ca9e8f606bd8ff4f06fcf74cf0,River Ure Tributaries,R. Burn,R. Burn U/S Fish Farm Weir,""
06210866436ba08d55a67d218cc0b9b8,River Coquet,River Coquet,River Coquet at Carshope 2,GB103022076780
062214f6937c62d8ccf825126581b18f,Warwickshire Avon,Warwickshire Avon,Abbots Salford to Arrow confluence Right bank,GB109054044401
0622f7d0a055a0fd88cbb1181d9e528b,Stour Catchment,Stour Brook,Sturmer FGS,GB105036040950
06274d2583146204326826d939f0eb55,River Loddon,Emm Brook,Toutley Bridge,GB106039023130
0634913442e1e822116096e510225aa5,Torridge,Main River Torridge,Blinsham Ford (Dip),GB108050014660
0636c564994477735fe3254e2f1b2507,Tavy,Main Tavy,Denham Woods,GB108047007840
063940b58e59f45fc8ad162bb9908d30,River Loddon,River Hart,Elvetham Estate,""
063f1241ab8b707da7b840d7a7f58a4c,Witham Catchment,Barlings Eau,Reasby Ford,GB105030062290
0641fbb8cfb771acedafd9b0baf8c312,Border Esk,Arkleton Burn,"2085.00 Next to Layby, Arkleton Burn",GB102077074410
0643b69e088381332f5d1b04564fb7f6,Medway,Medway - main river,Yalding Leas,GB106040018182
0645dbaf7d4949ae7d26774748bd492f,River Eden,Blackrack Beck,1328.80 DS bridge to Low Plains Farm,GB102076074000
06519c3a6799f9243da001f2dac0b31a,Isle of Wight,Medina,Matalan to National Tyres,GB107101005990
06524561106ff1f377abc569f5bac8e5,Witham Catchment,Sincil Dyke,Lincoln Football Ground,GB105030062420
0666ca052ec573db4a9be77623bc6a11,Cumbrian Esk,Cumbrian Esk,"1953.00 Boot Church, Cumbrian Esk",GB112074069960
06690678fd9167458be1e64cbabfc707,River Severn,River Worfe,Ackleton,GB109054050260
0669850f821a42641190dcb472c70097,River Eden,"River Eden, downstream Eamont confluence","1185.50 Willow Beck, Low Crosby",GB102076073940
066ab78765554196e4106c8a315de22b,River Thames,Kingston,Downstream Kingston Bridge,GB106039023232
066e35343eb18dcfe30be5bc0ed6a0b1,Middle Ouse,Flit,Old Park Farm Toddington,GB105033037640
0673c8c1e77d5f16566fbf196702d1c5,East Hampshire,Hamble,Treefield,""
06748c3a68c7139fe72627b9d8087856,River Ehen,Kirk Beck,"1886.00 Near Haile, Kirk Beck",GB112074069970
067699b901942579938e98d90a58b8b3,Avon (Hampshire),River Ebble,Throop Manor House,GB108043015830
0677cc3ff467796e2ffb3bac232ac8d0,River Mole,Ember FAS,Old Ember Channel opposite Orchard Lane,GB106039017622
06812d35fae436705eeed1e694fe7274,Orwell Catchment,Belstead Brook ,Alder Carr,GB105035040440
068df1fc39bd8616beed0edf8818b009,Bristol Avon Catchment,Sherston Avon,u/s Hyam Farm,GB109053027650
068dfa7a170747c55967986d4ee6bdcc,Pevensey Levels,Hurst Haven,Park Wood,GB107041012500
068e7a680c9402f83685970b48ec69bd,River Severn,River Tern,Mire Lake Farm,""
069ae890cd468b6f597324038fff134f,River Coquet,Rowhope Burn,Rowhope Burn,GB103022076780
06a17ade25f81a712da3ee543dcdc49f,Middle Level System,Whittlesey Dyke,Angle Corner Bridge,GB105033047690
06a2cdbae2601792f0a50b480069435e,River Derwent (Yorkshire) tributaries,River Seph,"R.Seph, Laskill Bridge DERBT51",GB104027068560
06a3a3aec7005939dc6202702fec8312,Thames,River Glyme,Cleveley,GB106039030010
06a5e74917b8aaf80f55a786aa377f89,Avon (Hampshire),Main Avon Sites,d/s bottom weir at Bickton,GB108043015840
06ae815ee2a1b50bfa50f5e8a3593c24,Thames,River Thame,Ikford Bridge,GB106039030240
06b1cf025df9b6d75267e79fd2ae56d7,River Tyne,Houxty Burn,Houxty Burn,GB103023074910
06b258184e93c420719cb15908979e0b,RIVER TRENT,RIVER CHURNET,"Lord's Bridge, Dimmings Dale",GB104028052652
06b25ad66ca825b1f9f50b3e0ae4ad1e,Avon (Hampshire),Wild v stocked,ANFB1,GB108043022500
06b53b2888d3951a16a2a4927731cb95,Wye,Arrow,Court of Noke,GB109055041840
06b5882b9d571492c216a694273cb412,River Wear,River Wear,Beechburn Beck at Low Wadsworth Farm,GB103024077390
06ba82dfc2f77360913c759e136f89ff,TRENT,DERWENT,Borrowash Fish Pass Pool 2,""
06bb245ef9fa40e3283981d75c5ee2dd,Colne,Chess,Loudwater Lane,GB106039029870
06bc529192671a1c6b5cec00912018e4,Western Rother,Western Rother Tributaries,Ashford Stream,GB107041012840
06ca26208d755a4f6c3b40e8288b4f47,River Ribble,River Ribble,Arnford d/s of Wier,GB112071065611
06cc5e83db7164354934b6a425e65100,River Kent,Hall Beck,Hall Beck #1,GB112073071390
06d183df66e295d933fd16c6486f0f0e,River Esk,River Esk,2.2 Middle 5b site,GB104027068150
06d28193232e97944547953e57c27cf7,River Severn,Rea Brook (Shrops),Hinton,GB109054049570
06d8ff759cd02071ed5b7cccaf25cbdc,River Leven,Miller Beck,358.00 Upstream Miller Bridge,GB112073071420
06e43bb0237ae83ecd72a42779682a2e,River Wear,Lumley Park Burn,Lumley Park Burn at Lumley Castle,GB103024077570
06e81079543ac8c83c46d8ff0e626a52,Lincolnshire Lakes,Lincolnshire Lakes,Wootton Duck Pond,GB104029067610
06edcb4a8e457f3713a1d92708ed9201,River Derwent (Yorkshire) tributaries,River Riccal,R.Riccal at A170,GB104027068220
06ef4b66a1c9d52031df374dd7089d03,Roding,Seven Kings Water,Seven Kings Park,GB106037028170
06efbba909e339b26c5c8e432b67f29d,River Severn,River Clun,Broadward Bridge,GB109054043990
06f59de054807e4ef3794b872cd39979,Wye,Lugg,Lugwardine,GB109055036790
06f70c7797df580f768dd6afc257a0d8,Fyke Netting,River Welland - Tallington,Lolham Mill Stream,GB105031050600
06f71633e75c488499acdfa2b6372e0f,Glaven catchment,Glaven,U/S Glandford Mill,GB105034055780
06fe4b1b85b0fde852a2502521507f90,Dart,Blackbrook,Black Brook Bridge (Sp)*,GB108046008370
07034389f2b8bd610040f501d4a0b038,Itchen,Itchen,"Shipley Bridge, Otterbourne",""
070b5a405c69005c44daf4467416e7f1,Thames,Upper Thames,Water eaton,GB106039022990
070b7cd34a47c310cc538e83d0e51cc2,Northern Burns,The Low,Lowick Mill,""
0710276966b3a3d73e9daafc9f98782b,New Forest,Lymington,Rhinefield LIFE site,GB107042016710
0712f2c922787a40b2a7ed54e58c97cf,River Tees,River Tees,"SAP/BT Quin, Beer Beck, Romaldkirk",GB103025072510
07173e86ea71e8e03d548c0fdac59a43,River Kent,River Gowan,631.30 Dubbs Beck Site 3,GB112073071410
071e68811197545953f1e1abb1db801e,Plym,Newleycombe Lake,Newleycombe Lake,GB108047003660
071f38d4b97e54b229507ed9e82c1e88,River Eden,Heltondale Beck,"1107.15 Heltondale Beck, DS road to Bampton",GB102076071010
07200aedcc0fc1e3ad2bfa5d0142ec6c,Looe,Connon Stream,Trevillis Wood,GB108048002000
0720d60dbe667cff968dfa577727fa3f,River Ure,River Ure,"Nappa Mill, Worton",GB104027069462
072972d58cee0897165b4e6ece8e06a9,Tamar,Main Ottery,Hellescott,GB108047007780
072c6aba0b096aa4f6653ef49a4b0364,Nene Catchment,Willow Brook,Walcot Lodge DS Site,""
072e88eab862da9db35ebe2014984f1b,River Don catchment,Blackburn Brook,"Blackburn Brook, Smithywood",GB104027057440
073f156e044bd72e1498bb982b05e5f7,Mersey,Medlock,MDME25.5,""
074492552aad866adac0c37fb46967bd,RIVER TRENT,GAYTON BROOK,Weston Weir,GB104028053160
0749f5d9f6a8148461644d169e5012e3,North West Norfolk,Relief Channel,D/s Downham Bridge,GB105033047660
074a171b2687eab92bd6122fb733f14a,Mersey,River Dean,DE12,GB112069061360
075c4e56b3ca020aa12c8ac082a39da4,Western Streams,Western Streams,Chichester Canal sq,GB107041012880
0761c5762ed30033bc43893c4faaf456,River Dearne catchment,River Dove,u/s Ocharas Q- u/s of road,GB104027064100
076a1bb7d25c71fb25a95ee18bbbf4c1,Northern Burns,Northern Burns,Waren Burn at Warenford,GB103022076410
076c9fed4e5677a732b467a7433181d6,Nene Catchment,Brampton Branch,Chapel Brampton U/S RB to weir,GB105032045390
076da1ee85c5f4538cab2ac8dca51a41,Eel specific surveys,River Ouse/Ure eel surveys,Bishopdale Beck at Spickles Bridge,""
0773d06c58367cb696e24d50280674d7,Camel,Main Camel,d/s Kenningstock Weir,GB108049007060
077471fa069ffd631b620bd3d2534e1b,River Eden,Haweswater Beck inc. Cawdale aka Howes Beck,1096.95 Mardale Beck,GB102076070720
0774b7c8f6d9d46b3663523b7937c082,Stillwater Surveys,Merseyside,"Clock Face Colliery, St Helens",GB112069060990
0775bd87f4bafa2d40aeb69b4a59dd88,Bristol Avon Catchment,By Brook main river,Gatcombe Mill,GB109053027500
07764227b1653a6ecc6f05e81c70e783,Stiffkey catchment,Stiffkey (upper) headwaters,"Row Hill Farm west, Hindringham",GB105034055840
0777efb30968830afd3d4792d3f07aad,Thames,River Windrush,West Arm at Cokethorpe,GB106039030440
077b2343f0a7df73d1893c079ba800cb,River Ribble,Stock Beck,Broad Ing Bridge,GB112071065540
0780d8b0e6bb14ce4bd4f0a0a43d5c69,River Severn,Finham Brook,"Abbeyfields Park, Kenilworth",GB109054044470
0789eadb6fc38a12b8dd156cb92e8604,Fens,North Drove Drain,Shillakers Farm,GB105031050670
078c372d70cc176fb2e9aee54ab1afe0,River Ehen,Dub Beck,"1881.00 Near Millyeat, Dub Beck",GB112074070020
078f2e474776c4fb4b51d7c065190beb,Bristol Avon Catchment,Main River Biss,u/s Blackball Hatch (Te),GB109053021790
0790b8b4d6dd556fb66a7f923d158756,Tamar,Main Tamar,u/s North Tamerton (lower riffle),GB108047007660
079486963b182c46c2e1f0ebfbb5bd9d,River Swale tributaries,Cod Beck,Cod Beck at Boville Park,GB104027069010
0796f47560d037da3698c83da2df9a2a,Colne Catchment,Stambourne Brook,U/S Gt Yeldham,""
079f21758a5795b8016dc7c0161bfe18,River Tees,River Tees,"SAP/BT Quin, Clow Beck, Aldbrough St John",GB103025072060
07a8a755f254cb9255b67b9d8aa4e768,Lincolnshire Lakes,Lincolnshire Lakes,Skipworth Arms,GB104029061920
07a9d4ab7e7bebebe202a48ac7847529,Bure catchment,Ormesby Broad,Margin 6,GB105034050860
07af817316ce06127fb7802d1f509581,River Ribble,Duddel Brook,Upstream Stydd Lodge Farm,GB112071065700
07b7aed0c57c454e69aa91bfd1f4fb49,Bure catchment,Oulton watercourse,Oulton Spa,GB105034055690
07bb0496ca53d6b38ce1bfb516efd13a,River Derwent (Yorkshire),River Derwent (Yorkshire),Malton DERCORS5,GB104027068313
07c98740c808f472cccdd49b1836ec4b,Thames,Middle Thames,Caversham-sonning - (Margin),GB106039023233
07cae2f935f9f1f2eab64798282e5cf4,Lincolnshire Lakes,Lincolnshire Lakes,Lowfields Country Park,GB105030062390
07cd50a15931db721195dd1f04f9eb2e,Middle Ouse,Ivel,Broom Mill,GB105033038170
07ce9b6170bbdef18a95ecf493fe00a0,Thames,River Cherwell,Rock of Gibralter,GB106039037430
07d655315f4aee94ae63afa6b1bad9c4,Camel,St. Lawrence Stream,St. Lawrence,GB108049000040
07d6cfa7c4e7633020cde7653836076a,River Severn,River Redlake,Bucknell (fish rescue),""
07da7a1dce640b73139c9768f6b848ca,River Tyne,Kielder Burn,Kielder Burn 3,GB103023075210
07dbfd67b75dcc118bfaed13bafc3eac,River Tyne,Kielder Burn,U/S Scaup Burn Stocking Site,GB103023075210
07e2fc301f24d1a78d1e05c1db85ced4,River Wharfe tributaries,Spinksburn Beck,Wydra Bridge,GB104027064040
07e45ac1e75be386a8f473bab902a507,Bristol Avon Catchment,Bradley Brook,Trench Lane,GB109053027570
07e8cdc3910182bbf50784605edf2196,New Forest,Lymington,Bratley Arch,GB107042016720
07ee0c096e87a3181b43129ee99b145a,River Nidd Tribs,River Nidd Tribs,Greenhow Sike- Bewerley Park Outdoor Centre,GB104027068293
07ee9b95106b065f4ee15fb4954d4152,River Mole,Mole - main river,Old Mole Channel,GB106039017622
07ee9f3f2f42fa530a6ba85b08f3fe9e,River Don catchment,River Don,Kilnhurst D/S,""
07eea381cfa046631748b1615dc8e32c,River Ribble,River Darwen,Above River Blakewater Conf,GB112071065290
07f2c0e8b728921d8278095fb11b07de,Severn Coastal Streams,Morton Brook,Morton Bridge,GB109054026670
07f5e9ea566622c3500dd2441ba98636,Western Rother,Hammer Stream,Milland,GB107041012820
07f877e7f62a0ba837459e036b3a32bf,Thames,Scotsgrove Brook,Rose Cottage,""
07fcc133cc21e9d7164e2a13833bf8ff,Middle Ouse,Diddington Brook,Margetts Farm,GB105033043310
07fff06324f0c534d467df688a0da4a8,River Ure Tributaries,River Ure Tributaries,"Cotterdale Beck, Caravan Site",GB104027069520
080bba0b368ffba64117dd6d1c31a7f8,River Ribble,Whitendale RSA/HMWB 2011 onwards,1W,GB112071065420
08162d741ae5fc8ad08996d5068a85fa,Exe,Sheldon Stream,D/S Hack Penn Bridge*,GB108045014940
0816dccb0e56f9d550abcae946a9ee6d,Northern Burns,Northern Burns,Long Nanny at Tuggall Grange,GB103022077070
